location,date,total_cases,total_deaths,death_infected_rate
Chile,2021-11-13,1723728,37951,2.20168
Chile,2021-11-14,1726472,37975,2.19957
Chile,2021-11-15,1728767,38000,2.19810
Chile,2021-11-16,1730456,38005,2.19624
Chile,2021-11-17,1732576,38016,2.19419
Chile,2021-11-18,1735187,38049,2.19279
Chile,2021-11-19,1737885,38079,2.19111
Chile,2021-11-20,1740496,38094,2.18869
Chile,2021-11-21,1743137,38117,2.18669
Chile,2021-11-22,1745305,38149,2.18581
Chile,2021-11-23,1747065,38161,2.18429
Chile,2021-11-24,1749099,38175,2.18255
Chile,2021-11-25,1751769,38218,2.18168
Chile,2021-11-26,1754443,38245,2.17989
Chile,2021-11-27,1757077,38282,2.17873
Chile,2021-11-28,1759405,38313,2.17761
Chile,2021-11-29,1761365,38343,2.17689
Chile,2021-11-30,1762751,38346,2.17535
Chile,2021-12-01,1764274,38356,2.17404
Chile,2021-12-02,1766493,38403,2.17397
Chile,2021-12-03,1768584,38439,2.17343
Chile,2021-12-04,1770620,38465,2.17240
Chile,2021-12-05,1772547,38501,2.17207
Chile,2021-12-06,1774048,38531,2.17193
Chile,2021-12-07,1775212,38535,2.17073
Chile,2021-12-08,1776599,38541,2.16937
Chile,2021-12-09,1778370,38600,2.17053
Chile,2021-12-10,1778370,38600,2.17053
Chile,2021-12-11,1781227,38646,2.16963
Chile,2021-12-12,1782804,38686,2.16995
Chile,2021-12-13,1784165,38716,2.16998
Chile,2021-12-14,1785124,38723,2.16921
Chile,2021-12-15,1786184,38727,2.16814
Chile,2021-12-16,1787676,38773,2.16891
Chile,2021-12-17,1789109,38812,2.16935
Chile,2021-12-18,1790524,38840,2.16920
Chile,2021-12-19,1791776,38864,2.16902
Chile,2021-12-20,1792902,38885,2.16883
Chile,2021-12-21,1793786,38894,2.16826
Chile,2021-12-22,1794750,38900,2.16743
Chile,2021-12-23,1796232,38954,2.16865
Chile,2021-12-24,1797631,38984,2.16863
Chile,2021-12-25,1799125,39013,2.16844
Chile,2021-12-26,1800280,39034,2.16822
Chile,2021-12-27,1801033,39056,2.16853
Chile,2021-12-28,1801795,39059,2.16778
Chile,2021-12-29,1802891,39063,2.16669
Chile,2021-12-30,1804682,39096,2.16637
Chile,2021-12-31,1806494,39115,2.16524
Chile,2022-01-01,1808398,39140,2.16435
Chile,2022-01-02,1810302,39162,2.16329
Chile,2022-01-03,1811297,39173,2.16270
Chile,2022-01-04,1812348,39174,2.16151
Chile,2022-01-05,1814188,39177,2.15948
Chile,2022-01-06,1817300,39207,2.15743
Chile,2022-01-07,1821071,39232,2.15434
Chile,2022-01-08,1825417,39251,2.15025
Chile,2022-01-09,1829437,39272,2.14667
Chile,2022-01-10,1833478,39285,2.14265
Chile,2022-01-11,1837390,39289,2.13830
Chile,2022-01-12,1842218,39290,2.13276
Chile,2022-01-13,1849465,39331,2.12661
Chile,2022-01-14,1857764,39355,2.11841
Chile,2022-01-15,1867101,39376,2.10894
Chile,2022-01-16,1876610,39394,2.09921
Chile,2022-01-17,1885540,39426,2.09097
Chile,2022-01-18,1893115,39427,2.08265
Chile,2022-01-19,1902657,39431,2.07242
Chile,2022-01-20,1916522,39456,2.05873
Chile,2022-01-21,1934204,39474,2.04084
Chile,2022-01-22,1949675,39497,2.02582
Chile,2022-01-23,1965393,39512,2.01039
Chile,2022-01-24,1984190,39535,1.99250
Chile,2022-01-25,2001346,39543,1.97582
Chile,2022-01-26,2020082,39547,1.95769
Chile,2022-01-27,2045874,39594,1.93531
Chile,2022-01-28,2075703,39620,1.90875
Chile,2022-01-29,2107612,39653,1.88142
Chile,2022-01-30,2137743,39684,1.85635
Chile,2022-01-31,2165984,39721,1.83385
Chile,2022-02-01,2190561,39733,1.81383
Chile,2022-02-02,2221276,39742,1.78915
Chile,2022-02-03,2258005,39824,1.76368
Chile,2022-02-04,2296712,39867,1.73583
Chile,2022-02-05,2335034,39930,1.71004
Chile,2022-02-06,2371833,39987,1.68591
Chile,2022-02-07,2405672,40060,1.66523
Chile,2022-02-08,2431845,40087,1.64842
Chile,2022-02-09,2466098,40111,1.62650
Chile,2022-02-10,2504168,40273,1.60824
Chile,2022-02-11,2545819,40370,1.58574
Chile,2022-02-12,2582934,40464,1.56659
Chile,2022-02-13,2621427,40558,1.54717
Chile,2022-02-14,2652713,40666,1.53300
Chile,2022-02-15,2677692,40698,1.51989
Chile,2022-02-16,2709854,40735,1.50322
Chile,2022-02-17,2747552,40936,1.48991
Chile,2022-02-18,2783458,41067,1.47539
Chile,2022-02-19,2819246,41196,1.46124
Chile,2022-02-20,2851382,41347,1.45007
Chile,2022-02-21,2876455,41491,1.44244
Chile,2022-02-22,2895931,41526,1.43394
Chile,2022-02-23,2921131,41571,1.42311
Chile,2022-02-24,2953895,41795,1.41491
Chile,2022-02-25,2985873,41919,1.40391
Chile,2022-02-26,3015630,42070,1.39507
Chile,2022-02-27,3041400,42200,1.38752
Chile,2022-02-28,3061019,42353,1.38362
Chile,2022-03-01,3061019,42353,1.38362
Chile,2022-03-02,3098110,42411,1.36893
Chile,2022-03-03,3122802,42683,1.36682
Chile,2022-03-04,3147434,42809,1.36012
Chile,2022-03-05,3168335,42955,1.35576
Chile,2022-03-06,3188448,43077,1.35103
Chile,2022-03-07,3202562,43226,1.34973
Chile,2022-03-08,3214326,43260,1.34585
Chile,2022-03-09,3230793,43283,1.33970
Chile,2022-03-10,3249890,43527,1.33934
Chile,2022-03-11,3269062,43659,1.33552
Chile,2022-03-12,3286476,43785,1.33228
Chile,2022-03-13,3301747,43879,1.32896
Chile,2022-03-14,3313242,44005,1.32816
Chile,2022-03-15,3323324,44039,1.32515
Chile,2022-03-16,3336614,44062,1.32056
Chile,2022-03-17,3353259,44246,1.31949
Chile,2022-03-18,3368704,44339,1.31620
Chile,2022-03-19,3381681,44440,1.31414
Chile,2022-03-20,3392978,44518,1.31206
Chile,2022-03-21,3401145,55965,1.64548
Chile,2022-03-22,3406540,55976,1.64319
Chile,2022-03-23,3415989,55992,1.63912
Chile,2022-03-24,3426147,56147,1.63878
Chile,2022-03-25,3434908,56222,1.63678
Chile,2022-03-26,3443018,56298,1.63514
Chile,2022-03-27,3450094,56381,1.63419
Chile,2022-03-28,3455060,56446,1.63372
Chile,2022-03-29,3458499,56464,1.63262
Chile,2022-03-30,3464425,56467,1.62991
Chile,2022-03-31,3470936,56580,1.63011
Chile,2022-04-01,3476914,56637,1.62894
Chile,2022-04-02,3482175,56689,1.62798
Chile,2022-04-03,3486653,56750,1.62764
Chile,2022-04-04,3489913,56798,1.62749
Chile,2022-04-05,3491962,56809,1.62685
Chile,2022-04-06,3495889,56822,1.62539
Chile,2022-04-07,3500670,56912,1.62575
Chile,2022-04-08,3504783,56955,1.62506
Chile,2022-04-09,3508556,56997,1.62451
Chile,2022-04-10,3512020,57041,1.62417
Chile,2022-04-11,3514291,57081,1.62425
Chile,2022-04-12,3515878,57094,1.62389
Chile,2022-04-13,3518800,57098,1.62266
Chile,2022-04-14,3522422,57167,1.62295
Chile,2022-04-15,3525845,57205,1.62245
Chile,2022-04-16,3528626,57231,1.62191
Chile,2022-04-17,3530258,57263,1.62206
Chile,2022-04-18,3531529,57270,1.62168
Chile,2022-04-19,3532649,57275,1.62130
Chile,2022-04-20,3535534,57283,1.62021
Chile,2022-04-21,3538843,57325,1.61988
Chile,2022-04-22,3541792,57351,1.61927
Chile,2022-04-23,3544463,57375,1.61872
Chile,2022-04-24,3546493,57375,1.61780
Chile,2022-04-25,3547977,57376,1.61715
Chile,2022-04-26,3549327,57387,1.61684
Chile,2022-04-27,3551383,57468,1.61819
Chile,2022-04-28,3553956,57495,1.61777
Chile,2022-04-29,3556333,57509,1.61709
Chile,2022-04-30,3558631,57527,1.61655
Chile,2022-05-01,3561016,57539,1.61580
Chile,2022-05-02,3562521,57541,1.61518
Chile,2022-05-03,3563650,57544,1.61475
Chile,2022-05-04,3566183,57580,1.61461
Chile,2022-05-05,3569492,57597,1.61359
Chile,2022-05-06,3572817,57614,1.61257
Chile,2022-05-07,3576139,57629,1.61149
Chile,2022-05-08,3576139,57629,1.61149
Chile,2022-05-09,3581374,57639,1.60941
Chile,2022-05-10,3583227,57642,1.60866
Chile,2022-05-11,3586522,57667,1.60788
Chile,2022-05-12,3591097,57680,1.60619
Chile,2022-05-13,3595968,57697,1.60449
Chile,2022-05-14,3600896,57714,1.60277
Chile,2022-05-15,3605522,57722,1.60093
Chile,2022-05-16,3609338,57725,1.59932
Chile,2022-05-17,3611813,57733,1.59845
Chile,2022-05-18,3616950,57754,1.59676
Chile,2022-05-19,3623889,57767,1.59406
Chile,2022-05-20,3630741,57782,1.59147
Chile,2022-05-21,3636993,57794,1.58906
Chile,2022-05-22,3643136,57802,1.58660
Chile,2022-05-23,3647361,57810,1.58498
Chile,2022-05-24,3651076,57813,1.58345
Chile,2022-05-25,3657188,57835,1.58141
Chile,2022-05-26,3665862,57851,1.57810
Chile,2022-05-27,3675085,57867,1.57458
Chile,2022-05-28,3684585,57877,1.57079
Chile,2022-05-29,3693241,57877,1.56711
Chile,2022-05-30,3698667,57887,1.56508
Chile,2022-05-31,3702941,57892,1.56341
Chile,2022-06-01,3710521,57897,1.56035
Chile,2022-06-02,3720334,57920,1.55685
Chile,2022-06-03,3729906,57932,1.55318
Chile,2022-06-04,3739796,57955,1.54968
Chile,2022-06-05,3748619,57973,1.54652
Chile,2022-06-06,3756220,57991,1.54387
Chile,2022-06-07,3760891,57997,1.54211
Chile,2022-06-08,3771509,58005,1.53798
Chile,2022-06-09,3783945,58036,1.53374
Chile,2022-06-10,3796909,58054,1.52898
Chile,2022-06-11,3808970,58076,1.52472
Chile,2022-06-12,3820009,58095,1.52081
Chile,2022-06-13,3829119,58109,1.51756
Chile,2022-06-14,3834020,58119,1.51588
Chile,2022-06-15,3844668,58135,1.51209
Chile,2022-06-16,3857643,58171,1.50794
Chile,2022-06-17,3870747,58194,1.50343
Chile,2022-06-18,3882425,58226,1.49973
Chile,2022-06-19,3893726,58251,1.49602
Chile,2022-06-20,3901215,58277,1.49382
Chile,2022-06-21,3906107,58286,1.49218
Chile,2022-06-22,3915653,58296,1.48879
Chile,2022-06-23,3924247,58335,1.48653
Chile,2022-06-24,3935375,58346,1.48260
Chile,2022-06-25,3948012,58385,1.47885
Chile,2022-06-26,3959325,58416,1.47540
Chile,2022-06-27,3967774,58445,1.47299
Chile,2022-06-28,3973291,58459,1.47130
Chile,2022-06-29,3979797,58467,1.46910
Chile,2022-06-30,3990693,58479,1.46538
Chile,2022-07-01,4002538,58525,1.46220
Chile,2022-07-02,4013903,58563,1.45900
Chile,2022-07-03,4023697,58589,1.45610
Chile,2022-07-04,4030267,58617,1.45442
Chile,2022-07-05,4035379,58631,1.45292
Chile,2022-07-06,4044611,58649,1.45005
Chile,2022-07-07,4055693,58717,1.44777
Chile,2022-07-08,4065878,58757,1.44512
Chile,2022-07-09,4075533,58787,1.44244
Chile,2022-07-10,4084308,58818,1.44010
Chile,2022-07-11,4090523,58860,1.43894
Chile,2022-07-12,4095096,58878,1.43777
Chile,2022-07-13,4103590,58884,1.43494
Chile,2022-07-14,4113288,58955,1.43328
Chile,2022-07-15,4122401,58990,1.43096
Chile,2022-07-16,4130232,59039,1.42944
Chile,2022-07-17,4137152,59086,1.42818
Chile,2022-07-18,4141778,59126,1.42755
Chile,2022-07-19,4145452,59140,1.42662
Chile,2022-07-20,4152475,59146,1.42436
Chile,2022-07-21,4161478,59216,1.42296
Chile,2022-07-22,4169554,59263,1.42133
Chile,2022-07-23,4177517,59303,1.41958
Chile,2022-07-24,4185247,59332,1.41765
Chile,2022-07-25,4191347,59383,1.41680
Chile,2022-07-26,4195780,59393,1.41554
Chile,2022-07-27,4204824,59405,1.41278
Chile,2022-07-28,4214769,59477,1.41116
Chile,2022-07-29,4224361,59521,1.40899
Chile,2022-07-30,4233549,59552,1.40667
Chile,2022-07-31,4241546,59577,1.40461
Chile,2022-08-01,4248048,59622,1.40352
Chile,2022-08-02,4253056,59629,1.40203
Chile,2022-08-03,4262916,59633,1.39888
Chile,2022-08-04,4274613,59698,1.39657
Chile,2022-08-05,4286216,59741,1.39379
Chile,2022-08-06,4297144,59773,1.39099
Chile,2022-08-07,4306955,59800,1.38845
Chile,2022-08-08,4314459,59835,1.38685
Chile,2022-08-09,4320173,59840,1.38513
Chile,2022-08-10,4331416,59845,1.38165
Chile,2022-08-11,4344910,59896,1.37853
Chile,2022-08-12,4357818,59930,1.37523
Chile,2022-08-13,4369706,59961,1.37220
Chile,2022-08-14,4380148,59989,1.36957
Chile,2022-08-15,4387731,60023,1.36797
Chile,2022-08-16,4393244,60028,1.36637
Chile,2022-08-17,4399408,60036,1.36464
Chile,2022-08-18,4409873,60043,1.36156
Chile,2022-08-19,4421815,60135,1.35996
Chile,2022-08-20,4432586,60174,1.35754
Chile,2022-08-21,4442073,60202,1.35527
Chile,2022-08-22,4449016,60236,1.35392
Chile,2022-08-23,4453557,60248,1.35281
Chile,2022-08-24,4461869,60254,1.35042
Chile,2022-08-25,4471118,60321,1.34913
Chile,2022-08-26,4479644,60353,1.34727
Chile,2022-08-27,4487453,60382,1.34557
Chile,2022-08-28,4494404,60412,1.34416
Chile,2022-08-29,4499223,60435,1.34323
Chile,2022-08-30,4502674,60445,1.34242
Chile,2022-08-31,4508422,60451,1.34085
Chile,2022-09-01,4508422,60451,1.34085
Chile,2022-09-02,4522295,60543,1.33877
Chile,2022-09-03,4527533,60571,1.33784
Chile,2022-09-04,4532562,60610,1.33721
Chile,2022-09-05,4536380,60639,1.33673
Chile,2022-09-06,4538858,60645,1.33613
Chile,2022-09-07,4543982,60648,1.33469
Chile,2022-09-08,4549927,60696,1.33400
Chile,2022-09-09,4555253,60721,1.33299
Chile,2022-09-10,4559801,60749,1.33227
Chile,2022-09-11,4563807,60776,1.33170
Chile,2022-09-12,4566548,60812,1.33168
Chile,2022-09-13,4568495,60822,1.33134
Chile,2022-09-14,4568495,60822,1.33134
Chile,2022-09-15,4568495,60822,1.33134
Chile,2022-09-16,4568495,60822,1.33134
Chile,2022-09-17,4568495,60822,1.33134
Chile,2022-09-18,4568495,60822,1.33134
Chile,2022-09-19,4568495,60822,1.33134
Chile,2022-09-20,4588533,60950,1.32831
Chile,2022-09-21,4590421,60966,1.32811
Chile,2022-09-22,4594519,60974,1.32710
Chile,2022-09-23,4599179,61017,1.32669
Chile,2022-09-24,4603514,61046,1.32607
Chile,2022-09-25,4607566,61062,1.32526
Chile,2022-09-26,4610353,61085,1.32495
Chile,2022-09-27,4612278,61087,1.32444
Chile,2022-09-28,4616294,61092,1.32340
Chile,2022-09-29,4620377,61141,1.32329
Chile,2022-09-30,4624307,61154,1.32245
Chile,2022-10-01,4627923,61178,1.32193
Chile,2022-10-02,4630935,61200,1.32155
Chile,2022-10-03,4633128,61219,1.32133
Chile,2022-10-04,4634889,61227,1.32100
Chile,2022-10-05,4638238,61233,1.32018
Chile,2022-10-06,4642033,61268,1.31985
Chile,2022-10-07,4645610,61290,1.31931
Chile,2022-10-08,4649348,61306,1.31859
Chile,2022-10-09,4652776,61325,1.31803
Chile,2022-10-10,4655058,61339,1.31768
Chile,2022-10-11,4656842,61345,1.31731
Chile,2022-10-12,4659201,61350,1.31675
Chile,2022-10-13,4664095,61355,1.31547
Chile,2022-10-14,4669403,61397,1.31488
Chile,2022-10-15,4674373,61412,1.31380
Chile,2022-10-16,4678644,61433,1.31305
Chile,2022-10-17,4682067,61448,1.31241
Chile,2022-10-18,4684770,61455,1.31180
Chile,2022-10-19,4690513,61459,1.31028
Chile,2022-10-20,4696888,61495,1.30927
Chile,2022-10-21,4702881,61513,1.30799
Chile,2022-10-22,4708870,61535,1.30679
Chile,2022-10-23,4715098,61549,1.30536
Chile,2022-10-24,4718965,61549,1.30429
Chile,2022-10-25,4722184,61577,1.30399
Chile,2022-10-26,4728938,61584,1.30228
Chile,2022-10-27,4737212,61607,1.30049
Chile,2022-10-28,4744343,61632,1.29906
Chile,2022-10-29,4750775,61652,1.29773
Chile,2022-10-30,4756206,61677,1.29677
Chile,2022-10-31,4760186,61677,1.29568
Chile,2022-11-01,4762773,61677,1.29498
Chile,2022-11-02,4765929,61677,1.29412
Chile,2022-11-03,4769638,61725,1.29412
Chile,2022-11-04,4777208,61737,1.29232
Chile,2022-11-05,4786198,61789,1.29098
Chile,2022-11-06,4793902,61813,1.28941
Chile,2022-11-07,4799221,61853,1.28881
Chile,2022-11-08,4803251,61868,1.28804
Chile,2022-11-09,4810774,61870,1.28607
Chile,2022-11-10,4818999,61923,1.28498
Chile,2022-11-11,4826234,61953,1.28367
Chile,2022-11-12,4832838,61983,1.28254
Chile,2022-11-13,4838658,62008,1.28151
Chile,2022-11-14,4842632,62032,1.28096
Chile,2022-11-15,4845748,62045,1.28040
Chile,2022-11-16,4852337,62052,1.27881
Chile,2022-11-17,4859241,62102,1.27802
Chile,2022-11-18,4865698,62130,1.27690
Chile,2022-11-19,4871851,62165,1.27600
Chile,2022-11-20,4877248,62187,1.27504
Chile,2022-11-21,4880884,62211,1.27458
Chile,2022-11-22,4883582,62217,1.27400
Chile,2022-11-23,4889186,62231,1.27283
Chile,2022-11-24,4895292,62288,1.27241
Chile,2022-11-25,4900851,62332,1.27186
Chile,2022-11-26,4905535,62357,1.27116
Chile,2022-11-27,4909878,62377,1.27044
Chile,2022-11-28,4912805,62407,1.27029
Chile,2022-11-29,4915134,62417,1.26989
Chile,2022-11-30,4920010,62422,1.26874
Chile,2022-12-01,4925051,62484,1.26870
Chile,2022-12-02,4929498,62510,1.26808
Chile,2022-12-03,4933525,62543,1.26771
Chile,2022-12-04,4937047,62571,1.26738
Chile,2022-12-05,4939304,62587,1.26712
Chile,2022-12-06,4941227,62597,1.26683
Chile,2022-12-07,4945425,62605,1.26592
Chile,2022-12-08,4949655,62659,1.26593
Chile,2022-12-09,4953194,62683,1.26551
Chile,2022-12-10,4955536,62708,1.26541
Chile,2022-12-11,4958816,62715,1.26472
Chile,2022-12-12,4961151,62745,1.26473
India,2020-01-30,1,NULL,NULL
India,2020-01-31,1,NULL,NULL
India,2020-02-01,1,NULL,NULL
India,2020-02-02,2,NULL,NULL
India,2020-02-03,3,NULL,NULL
India,2020-02-04,3,NULL,NULL
India,2020-02-05,3,NULL,NULL
India,2020-02-06,3,NULL,NULL
India,2020-02-07,3,NULL,NULL
India,2020-02-08,3,NULL,NULL
India,2020-02-09,3,NULL,NULL
India,2020-02-10,3,NULL,NULL
India,2020-02-11,3,NULL,NULL
India,2020-02-12,3,NULL,NULL
India,2020-02-13,3,NULL,NULL
India,2020-02-14,3,NULL,NULL
India,2020-02-15,3,NULL,NULL
India,2020-02-16,3,NULL,NULL
India,2020-02-17,3,NULL,NULL
India,2020-02-18,3,NULL,NULL
India,2020-02-19,3,NULL,NULL
India,2020-02-20,3,NULL,NULL
India,2020-02-21,3,NULL,NULL
India,2020-02-22,3,NULL,NULL
India,2020-02-23,3,NULL,NULL
India,2020-02-24,3,NULL,NULL
India,2020-02-25,3,NULL,NULL
India,2020-02-26,3,NULL,NULL
India,2020-02-27,3,NULL,NULL
India,2020-02-28,3,NULL,NULL
India,2020-02-29,3,NULL,NULL
India,2020-03-01,3,NULL,NULL
India,2020-03-02,5,NULL,NULL
India,2020-03-03,5,NULL,NULL
India,2020-03-04,28,NULL,NULL
India,2020-03-05,30,NULL,NULL
India,2020-03-06,31,NULL,NULL
India,2020-03-07,34,NULL,NULL
India,2020-03-08,39,NULL,NULL
India,2020-03-09,43,NULL,NULL
India,2020-03-10,56,NULL,NULL
India,2020-03-11,62,1,1.61290
India,2020-03-12,73,1,1.36986
India,2020-03-13,82,2,2.43902
India,2020-03-14,102,2,1.96078
India,2020-03-15,113,2,1.76991
India,2020-03-16,119,2,1.68067
India,2020-03-17,142,3,2.11268
India,2020-03-18,156,3,1.92308
India,2020-03-19,194,4,2.06186
India,2020-03-20,244,5,2.04918
India,2020-03-21,330,4,1.21212
India,2020-03-22,396,7,1.76768
India,2020-03-23,499,10,2.00401
India,2020-03-24,536,10,1.86567
India,2020-03-25,657,12,1.82648
India,2020-03-26,727,20,2.75103
India,2020-03-27,887,20,2.25479
India,2020-03-28,987,24,2.43161
India,2020-03-29,1024,27,2.63672
India,2020-03-30,1251,32,2.55795
India,2020-03-31,1397,35,2.50537
India,2020-04-01,1998,58,2.90290
India,2020-04-02,2543,72,2.83130
India,2020-04-03,2567,72,2.80483
India,2020-04-04,3082,86,2.79040
India,2020-04-05,3588,99,2.75920
India,2020-04-06,4778,136,2.84638
India,2020-04-07,5311,150,2.82433
India,2020-04-08,5916,178,3.00879
India,2020-04-09,6725,226,3.36059
India,2020-04-10,7598,246,3.23769
India,2020-04-11,8446,288,3.40990
India,2020-04-12,9205,331,3.59587
India,2020-04-13,10453,358,3.42485
India,2020-04-14,11487,393,3.42126
India,2020-04-15,12322,405,3.28680
India,2020-04-16,13430,448,3.33582
India,2020-04-17,14352,486,3.38629
India,2020-04-18,15722,521,3.31383
India,2020-04-19,17615,559,3.17343
India,2020-04-20,18539,592,3.19327
India,2020-04-21,20080,645,3.21215
India,2020-04-22,21370,681,3.18671
India,2020-04-23,23077,721,3.12432
India,2020-04-24,24530,780,3.17978
India,2020-04-25,26283,825,3.13891
India,2020-04-26,27890,881,3.15884
India,2020-04-27,29451,939,3.18835
India,2020-04-28,31324,1008,3.21798
India,2020-04-29,33062,1079,3.26357
India,2020-04-30,34863,1154,3.31010
India,2020-05-01,37257,1223,3.28260
India,2020-05-02,39699,1323,3.33258
India,2020-05-03,42505,1391,3.27256
India,2020-05-04,46437,1566,3.37231
India,2020-05-05,49400,1693,3.42713
India,2020-05-06,52987,1785,3.36875
India,2020-05-07,56351,1889,3.35220
India,2020-05-08,59695,1985,3.32524
India,2020-05-09,62808,2101,3.34512
India,2020-05-10,67161,2212,3.29358
India,2020-05-11,70768,2294,3.24158
India,2020-05-12,74292,2415,3.25069
India,2020-05-13,78055,2551,3.26821
India,2020-05-14,81997,2649,3.23061
India,2020-05-15,85784,2753,3.20922
India,2020-05-16,90648,2871,3.16720
India,2020-05-17,95698,3025,3.16099
India,2020-05-18,100328,3156,3.14568
India,2020-05-19,106475,3302,3.10120
India,2020-05-20,112028,3434,3.06531
India,2020-05-21,118226,3584,3.03148
India,2020-05-22,124794,3726,2.98572
India,2020-05-23,131423,3868,2.94317
India,2020-05-24,138536,4024,2.90466
India,2020-05-25,144950,4172,2.87823
India,2020-05-26,150793,4344,2.88077
India,2020-05-27,158086,4534,2.86806
India,2020-05-28,165386,4711,2.84849
India,2020-05-29,173491,4980,2.87047
India,2020-05-30,181827,5185,2.85161
India,2020-05-31,190609,5408,2.83722
India,2020-06-01,198370,5608,2.82704
India,2020-06-02,207191,5829,2.81335
India,2020-06-03,216824,6088,2.80781
India,2020-06-04,226713,6363,2.80663
India,2020-06-05,236184,6649,2.81518
India,2020-06-06,246622,6946,2.81646
India,2020-06-07,257486,7207,2.79899
India,2020-06-08,265928,7473,2.81016
India,2020-06-09,276146,7750,2.80649
India,2020-06-10,286605,8102,2.82689
India,2020-06-11,297535,8498,2.85613
India,2020-06-12,308993,8884,2.87515
India,2020-06-13,320922,9195,2.86518
India,2020-06-14,332424,9520,2.86381
India,2020-06-15,343091,9900,2.88553
India,2020-06-16,354065,11903,3.36181
India,2020-06-17,366946,12237,3.33482
India,2020-06-18,380532,12573,3.30406
India,2020-06-19,395048,12948,3.27758
India,2020-06-20,410451,13254,3.22913
India,2020-06-21,425282,13699,3.22116
India,2020-06-22,440215,14011,3.18276
India,2020-06-23,456183,14476,3.17329
India,2020-06-24,473105,14894,3.14814
India,2020-06-25,490401,15301,3.12010
India,2020-06-26,508953,15685,3.08182
India,2020-06-27,528859,16095,3.04334
India,2020-06-28,548318,16475,3.00464
India,2020-06-29,566840,16893,2.98021
India,2020-06-30,585481,17400,2.97192
India,2020-07-01,604641,17834,2.94952
India,2020-07-02,625544,18213,2.91155
India,2020-07-03,648315,18655,2.87746
India,2020-07-04,673165,19268,2.86230
India,2020-07-05,697413,19693,2.82372
India,2020-07-06,719664,20159,2.80117
India,2020-07-07,742417,20642,2.78038
India,2020-07-08,767296,21129,2.75370
India,2020-07-09,793802,21604,2.72159
India,2020-07-10,820916,22123,2.69492
India,2020-07-11,849522,22673,2.66891
India,2020-07-12,878254,23174,2.63864
India,2020-07-13,906752,23727,2.61670
India,2020-07-14,936181,24309,2.59661
India,2020-07-15,968857,24914,2.57148
India,2020-07-16,1003832,25602,2.55043
India,2020-07-17,1039084,26273,2.52848
India,2020-07-18,1077781,26816,2.48808
India,2020-07-19,1118206,27497,2.45903
India,2020-07-20,1155338,28082,2.43063
India,2020-07-21,1193078,28732,2.40822
India,2020-07-22,1238798,29861,2.41048
